uniref,md5
UniRef90_A0A5B9NB27,74e028550350e90f12b45894c579b35b
UniRef90_A0A540V904,ed95406ff6d4ad21e6e23d897468b337
UniRef90_B4WAI8,9107a7ffea30cbc4ee07528326489a30
UniRef90_UPI00062AC08C,484039dd03e801460a44b9574275b284
UniRef90_UPI00064AE4D8,86f3ab4acc0ec22b4aa2915cc7632502
UniRef90_UPI0006D72372,770d1858fdfc07a7c286224537e57645
UniRef90_UPI0007195D4B,4de94f3c5913403b8bd142251ccc540a
UniRef90_UPI00093FBEF6,7563027d808da903030b11cc2089ca4a
UniRef90_A0A444R9E2,fc178541489a0e6da30487b14fc5adba
UniRef90_UPI0012FF15E4,174aedbe1403e4e8c6f882ff07d2002c
UniRef90_UPI001746DE93,ec031517a3503f5f5315d4ce5874caee
UniRef90_UPI00187CB805,9414f8faecdf1642434d453ab825f79e
UniRef90_UPI00189E8358,1bc5d7f49f65671fc2fda79dd0fed5fa
UniRef90_J9Q7Y6,f2f2141e485176479c9b0a6e813326bb
UniRef90_A0A2E0UHQ1,80e4cd3da0777ccb7256d167932acb9f
UniRef90_A0A6I3JTI8,1fe9a41bdca864a7e9aa6bd108111f89
UniRef90_A0A3R9ML97,96a400c331b516874e2377d5821d9a03
UniRef90_A0A1M7Z251,76b77561b7cea269e60c6010abc70818
UniRef90_A0A661V4M1,2dc6075be76b5726219c680bab6a0ee5
UniRef90_A0A1X7FZC8,eb72bccd1fd55e71429a308a76bdf8f1
UniRef90_A0A3B4W9R5,78d9f21c3c6de60fdf57e261ad4fde20
UniRef90_UPI000AC61296,d10c98e155320282974907f28cf16b93
UniRef90_UPI00192A6AE4,8934eb0a6125c5cc3642f29731c6765c
UniRef90_S9XQG5,75d4c5e0766a00960f7437174e69be92
UniRef90_A0A873WH65,47b80a904c8cbc37ea4c82482e539172
UniRef90_A0A1W9LPJ9,43cb04a393b118a648538cf06152c62a
UniRef90_J9C0P2,f4f088b7f7c41e2a48d12f846dc27bd6
UniRef90_UPI000552FB6C,b1075f905602c2b11c4315f1634e4001
UniRef90_UPI001663F990,f63d369dd97aff9a30aa14eed9b3ff46
UniRef90_UPI001A7E85CA,eaf2d4987948eaa87fb48913516fc5e0
UniRef90_A0A1X8VCE8,dc0978a2049a77151ce85d135e2c3a5e
UniRef90_A0A0E1YH21,cc49d8d10d2d5383c4d315189c82dfd4
UniRef90_A0A3N5RKW8,9416a2b08bc00836a975aa2323587eb2
UniRef90_A0A6J0DIC7,0d54119e27f26e5f27b8afc808cf43eb
UniRef90_A0A3Q0CI33,a12f5eb230a4cd77fc3affdf1f36f67b
UniRef90_UPI000980A12E,2187cfc3fabb2e33a4b070262cb662e0
UniRef90_UPI000FFFAF59,7dd6fec56aabbe9c39a207b222bc5e8f
UniRef90_UPI00111BDBAB,c708e42d0f0d5885b86267c7d719c4dd
UniRef90_UPI0013DC639C,e9cfc88abf8b9e16556c65c6b7266b5c
UniRef90_UPI00140E2334,1c10b54024bf6524464abe7d564b336a
UniRef90_A0A2R8M4J2,f74c09fc63793b98a2f6d1249bb57956
UniRef90_A0A2K5KIQ1,d432d683c37924327c8130d3eb459384
UniRef90_D5JFT3,b192827cccbd19a87027aadb65e2a228
UniRef90_A0A7I8V463,1d53d4242f6117ea87c445ae4daacc9e
UniRef90_A0A5B9NBJ2,699177dc7ade5be98df0f5c4ff60ef79
UniRef90_A0A4Y5TSC9,cd0ea651693610027fabe27fcafe2790
UniRef90_A0A0K1LQ66,17172547d87903cf31dc306bd74d9922
UniRef90_A0A443VJY8,58bcdd7ab65c30536bcf96da43d7f81e
UniRef90_A0A7V9CJ86,bbde189a240ff28234184e149cd41ba2
UniRef90_A0A2E0J4B4,139a5396bd0d7fe16e656af8458588fe
UniRef90_A0A519RY05,9271289bb735852442f640340f38115d
UniRef90_A0A6P3VDR9,2117f0049bcdd0d406487072f73ca9cb
UniRef90_K1TDU5,ad27be890d4f7f845946814f3f78f8db
UniRef90_A0A142D869,eb402314d572d3ea12df7b8bce120dc0
UniRef90_A0A672K235,329a47c792fe181982bba75f4d0a4867
UniRef90_A0A6I9HSH2,cf1093ba1d6aa03a76154de5f2cbc88e
UniRef90_G3RNW9,a2bd9a589b34fe2c70fe4640cf17d929
UniRef90_UPI001ABAC4A6,f8563b05bdb50cbe17eb2459caae1de7
UniRef90_Q56BB7,228d6c8868713a6d0453a327f32fbd69
UniRef90_A0A0K0QSK2,b4c79f3ad9770e6d6adde5d12fc47bcf
UniRef90_G3A1J4,0924fbc8ab3859cdd1b530cb6791c57a
UniRef90_A0A447QM80,8204d6ee2c3f004083d0b7b57541626a
UniRef90_A0A3R6MUU0,0588d79679b2f729907457322eea1638
UniRef90_A0A3K0PCB5,70961fd32abacebd1772bd318020bfce
UniRef90_A0A1I5EGL3,dfa67028ed6e1dbeee2874508d27bbc9
UniRef90_A0A0P7VPW9,8bbffd9647768846795c53094797f6e4
UniRef90_UPI000469AA17,2450be5a677b14ea352a0471bf24d345
UniRef90_UPI000933E369,6a5bf91225c4d03f0e0c1f58166231e0
UniRef90_UPI000A06E691,b04b6b14e8ef01e6df11caa0c9f06e3a
UniRef90_UPI000AFA208A,5d1647c3cac53ef33f2c3a3fd11bc920
UniRef90_UPI000D742463,22bcab0a1a241b14ba9cb1a7d4acdd14
UniRef90_UPI00141E8062,8ecfa28ce8677add09c6e28e860c1be1
UniRef90_A0A5V4Z6X9,92e63ba3659f9518e8e9c25031bb989b
UniRef90_A0A742RBN3,ef8f4f19464ac757e362ec95fc1e25ec
UniRef90_A0A329CIC7,f808a0eefbb79646954f4d9749c55815
UniRef90_A0A1C4YU55,a88580ddcf41313fbf2b8bca6b328e97
UniRef90_A0A673HPT6,7bf60aa8915c6f596b3777b6c00e9a98
UniRef90_A0A3Q1ESP0,a886d2d8a4175c4265fb8e6c2eaff9af
UniRef90_UPI000A819ECC,30d40bce8793f924743b5e7636fb799a
UniRef90_UPI000DF115BB,176185758bb1f0931264a7529cd6ac94
UniRef90_UPI00117CFD57,ec9899ac2b0c116ee41208550379e7e0
UniRef90_A0A0M4RCD4,67c0fe6f2ef2e35b240ba2fdeceb4990
UniRef90_A0A7T3NBF1,ed2952a816922021f47ba11c03d13f09
UniRef90_K4F9Z5,43adea715a865c711579a47d37f7d48c
UniRef90_A0A2Z5ZCD4,16cd7b65568495ac8ff6cac601d23212
UniRef90_T0QE01,e6ba86675c2fe17f45e4695a4b01410d
UniRef90_A0A1M4U890,fd42c83f1f7b54aa491b2fbf27c3d1b5
UniRef90_A0A4Y8PGN4,1f6070d979cfd7f035118ea1f28dee90
UniRef90_S6SLD1,2fa6794929a99e0ef879aab74af119bf
UniRef90_A0A5C7TJV3,50b7556a3f0b2b2dc986fdb5c649d3e1
UniRef90_A0A376PCN5,c30746b25d1e0f3dd4ce34c701a97479
UniRef90_S9XTS5,544877b9d8a84c5f3d0a5c85c31960c0
UniRef90_A0A1Z1LZH6,d0e5d19104dda19fcd17e9faf57bf197
UniRef90_A0A0B6VRA9,4a2a77b3a8ae72b79a464f169feff89c
UniRef90_A0A0G2SSC9,deb8c533a63c0c735d4a3420cb794cd4
UniRef90_A0A2U1QPN2,273d16185772585fe963f993862e95a6
UniRef90_A0A521BM84,7f40eaa0ccf6c41610a3099d8585678e
UniRef90_A0A765TB90,311bee0aafa623582f7ff1dea2e5b70d
UniRef90_M3JFQ7,b1f8b61ea7f882dffa3cf292640e557a
UniRef90_UPI00106984FC,8922e034fdb9b817c82b488bfa25179a
UniRef90_A0A673TT24,f6b3ef1472a6bacca220e2a97b283397
UniRef90_A0A4T5TI74,f9821f5c01896ea0a2c4baa1f606f669
UniRef90_A0A6B2LYE2,7537a335395ff80cf5ce46544be7b46b
UniRef90_A0A5U3IEK6,e588d37148cbbe048fcf0a352b1a5ccf
UniRef90_A0A0N0F4E4,7b1204f58fa3e807796dbf8c8f100c70
UniRef90_Q4F9J9,1bf90bd4c570d66c45e821f6df47a7f8
UniRef90_UPI00078D00D5,d91935af44745ecd6903f267cc50239c
UniRef90_UPI0006600372,94550b6c768bd625c5d3a2d2b4ade955
UniRef90_A0A2K6EKC4,2ca6a192533fc813a512925da41b619a
UniRef90_A0A1I2VEY6,3ca4deaf785cc40a2ff7d391d57488d3
UniRef90_A0A2E4JHB9,e581ed473626fa098c97f18bb602429b
UniRef90_UPI000FFE402B,5c5421fe6fd2144cd9df0f1733dcee8f
UniRef90_UPI0013CEA044,7359ce485e1481fb9ff02571f0f3fffc
UniRef90_UPI0019104084,55825f8b136abc30158acad57772b0a9
UniRef90_A0A286E4R3,9ea02bbf6fdc814877d6d8c6632ae5ac
UniRef90_A0A2Y9U0K6,576a5ca930b61c9d880242d549cf5769
UniRef90_A0A495SUJ9,da1f5901152ba43e91e3edeaad102988
UniRef90_A0A352JIA1,89077d20755d3320343337cbb1f98e9e
UniRef90_A0A7C2DQZ0,e637112dc80508559781f6aa50d1b501
UniRef90_A0A2M6Y348,4805e1703a7e237a471411ca2baf8243
UniRef90_U3ICQ9,adf5324f0b4d822fa096faedebcf70b3
UniRef90_UPI000908258E,541ab1621936e98b5fc210e8f25a154a
UniRef90_UPI000989910C,9c27402d31603a4620d623f2143984f6
UniRef90_UPI001160A2E8,932e92509d455d354a51b2ac27566547
UniRef90_UPI001577726E,b057d72e29a954291eb0bba28713a773
UniRef90_UPI001601B625,1f5df829ff42a54730e80d1586b9f356
UniRef90_UPI00165F88AE,22359bda8c431d3cb240f8e25e0bf29a
UniRef90_A0A0B6VT55,09f15e5c397fa2f592f27d13eeaed891
UniRef90_A0A1X1LLJ7,0c1c1eebdd21af6ef705391234f9937a
UniRef90_A0A2H5Y3N8,7c4f57ae70e9ca7f5311968a382b5a9f
UniRef90_A0A1B4PRN2,2a9581a1e77593d447d44b2da2780d9e
UniRef90_A0A6G6K2G2,ed3062da8d658d43d652415a9556965e
UniRef90_A0A212RTK4,6e7ba51adbc4e8edcf721818fbc29ff4
UniRef90_A0A1S6HMA4,5fd4d7208368fba660555581d000cb8c
UniRef90_A0A439EPY9,2204e89f08462239c1fe148ea93ee670
UniRef90_A0A838QUC9,ad9e811dba31d2fec2154881b5b86c5b
UniRef90_A0A395M310,422e5a288d953d9cc8a5fa0ac81e617a
UniRef90_A0A674ISL2,d3b28868df586047e5e463f33d9c0b81
UniRef90_A0A2A2C800,5dc091aabb1b64a5cb52d992d7cf4014
UniRef90_UPI00064D233C,76df0a84bb959607e35018ca20f8c9d9
UniRef90_UPI0009515E7B,d7e7f3915889706e91524ba685c8e670
UniRef90_UPI0009DDB3E3,6ea9d6aceeb3e79cbeaaa1e2d6718dbf
UniRef90_UPI000AC28A28,181f2e9109628d1bde377f190a918ca9
UniRef90_A0A7K4Z1X1,beb225cd5ee68c3fd2e23ddac61866c7
UniRef90_A0A2Z5ZCE2,ab63583d2b723962c421498da46de495
UniRef90_A0A1D3DHK0,a943b991391a21d8b28c05b1d34d0e1e
UniRef90_A0A239MFQ5,92f49e9faa41e6b48963578b932b7228
UniRef90_A0A1F8Q220,a323cfe3b5d855cb9e47c19398701114
UniRef90_A0A7C2BI58,644c2b565d9caec6281dea273c0ff77e
UniRef90_A0A4V1EHG9,dbb3454b066a6eb7f33c4064456e0d64
UniRef90_A0A077NCS1,d85876e887b4bdd3fe32668477c7ba3f
UniRef90_A0A7C4WBW9,549fb96e9afac9059a4c17d95a4d9930
UniRef90_A8T9K4,8a6a97056cec69e14c2cb8f21287885a
UniRef90_UPI001652B73E,5f342797fc211c7cef9db229255cae85
UniRef90_UPI000F068962,55867e79908b92b92798565e53c647d4
UniRef90_UPI001419384C,fd1cb67711f4fc7cc2b45339f0ecd44c
UniRef90_A0A0B6VSW1,760f45b9b6aba44e883e97b94b373c3b
UniRef90_D2BYY8,9dcac1e8b089b8fa6363f4a5f1f1dce3
UniRef90_A0A7Y5BV30,1ad80eb78a6674e763c52a9c116f373f
UniRef90_A0A7X3L279,1a973b6cdba5533522eb6e78648af740
UniRef90_A0A2R4EZE9,89dea6987cad659171b3f9f56c4e26ca
UniRef90_A0A7C2TBQ2,1b39f60e8af59549e307bacb1b039d6c
UniRef90_A0A2K9QJT7,9d08b5c549a40ef1f6f35562897f7f1f
UniRef90_A0A086E3F0,d48fcfc7580fd93460ca0be3099816be
UniRef90_UPI0009BD1928,7e44dc38c162f8b2ff687505b9d77364
UniRef90_UPI000AAFA2A7,a320d1b4b1ef8acbccfbb279ede428ef
UniRef90_A0A4V1E8C7,c67698d3e75bb8c911604d320b33fffc
UniRef90_UPI0010CBE1B7,c0987b743d304c2e6084ee60fac57c3d
UniRef90_UPI00155698D1,17cc76d67a15b835d873e6a7d51a5b25
UniRef90_UPI0018E67E47,879ca1bfc2d4dcb864717d07dd2f5df4
UniRef90_A0A219AL98,4968168aac38a2c8ddf5faffab33bea2
UniRef90_B7LQU1,24513bc610ffa67f37ad4981b71e5c8b
UniRef90_A0A1I3BC20,26e2867c08092ad6714e91cfd5e2b392
UniRef90_A0A0T6AMN3,6df7a54e19bc2e6d379b2a0086f11114
UniRef90_A0A095S9T3,2242886b15bdd1e8a305c63a96dd00b9
UniRef90_A0A1M7GEY8,3107d3dbafff917b1b771b1cac46e2a3
UniRef90_A0A841H2T7,258489bb2542127ddfab640f90c0bd08
UniRef90_A0A4Q5WGB4,6a298bd71299e4c618e10c4ac381fc85
UniRef90_A0A3N5LLA6,e10f6407c3940b3afdfa840b7ebe9d05
UniRef90_UPI000EFE5D24,5d41643101ba79d8aa04633603dc8fc1
UniRef90_A0A1D3DHJ8,0b4cf7d87e527f69c9ed29d45b0560fc
UniRef90_A0A6B8GP24,ac00cfab11f39923a0c7680742934f95
UniRef90_UPI0015E17CCD,d28041f638f2feb136970209d764a712
UniRef90_UPI00168B6301,5f3926abe638f26a1c0b11b550fd42e5
UniRef90_A0A1G5RCI3,a19d6f9b90b47859354c1d5638cb4a8f
UniRef90_A0A2S8PTR8,01cc69eb15ddbb7c57c39f5de04b5ae1
UniRef90_A0A1D8AT91,7d55192acc8db656e5dd999bd18ceff1
UniRef90_A0A4Q7KM60,e34d87aefaee695eb2079a4527a40dbf
UniRef90_A0A494BB17,b61cd9103cd3b9e102dd71ca590fe211
UniRef90_UPI0015A00CD4,702816d788b5130f9afa04491f3e5023
UniRef90_A0A514A7E6,862c88e11802bf98ee17c7186c658dac
UniRef90_A0A444DTR3,feeecd314d7b9d84aca3786f3223c3a8
UniRef90_A0A4V5U638,b68d408cc3f3a89b4c92a0fef73f172a
UniRef90_A0A329VQ64,89818168fbab0db439b9b682014bab54
UniRef90_Q7N920,0db7b994cc74bb3c846f563afc6103f8
UniRef90_A0A7Z0RT76,8f478397d48c09cb4686f3125dd6c4ee
UniRef90_A0A7Y6TSK9,ac918fd1b9a767cc63a541471c94d9c2
UniRef90_A0A1I3LM29,63abbf909c76b18a9223b9e598dd49f5
UniRef90_A0A0D5WVG5,1c45d48629d0e17096efde8ee54c4f47
UniRef90_A0A2L0LKU7,ebf1a70151928f7f55d86d7b306b1bb6
UniRef90_A0A444ZNH2,78fd27ba06f32cf444fa207103d79e6b
UniRef90_A0A0A0DYJ0,2e2cead9c1b13bd69cb466bec18ac9b5
UniRef90_UPI000FDCFC8D,95b4424673b7a03ef21e2a95b30f0f1f
UniRef90_UPI0011152602,6eb5149482265dd36de6fd2e4b4a2c45
UniRef90_A0A225T0B4,35cb4a1b8e56540fcb7ffbb832f749b3
UniRef90_UPI0012372CAB,91fbdcc49ced1485ae68e0f6d44626be
UniRef90_UPI00167063C0,2a7d96a4a53df7a09bbae7fcaea209ca
UniRef90_A0A6B3ITY9,2e2ba9f705983f7d4b7f0c5648800695
UniRef90_A0A1F8QE78,00c231763b0b817397d1750f265b7ea5
UniRef90_A0A0S4LI67,73adaeb431199cab53a980ead2dd4d50
UniRef90_A0A0A0CM92,7af25b24eee04c2697e33a4334abed49
UniRef90_A0A1X3RKF2,da895ba24c1ab0fa38cd5edbd96e26c7
UniRef90_A0A517SL22,78b9c29f7c9acd250bfd81b5068252a0
UniRef90_A0A1F8SVP5,0fed279f7be3da087b7faddabc791402
UniRef90_A0A7C2AE78,7a9e24c4de148f0378a86995ce3c58c2
UniRef90_A0A809SL33,8b92b675b4b72fbd042179519953f43a
UniRef90_A0A2K9QJQ3,7845be41966db4e6d4d89ca735ba8ebc
UniRef90_UPI0004846E96,5c5c9677aff0a2dd96c74795b43a4590
UniRef90_A0A1V0LG70,29dca3fea427b9b56cb641b8815870f1
UniRef90_UPI000931E0A6,0fc193ec3bc195360e6004a2d92d7d30
UniRef90_UPI000BA2823A,d39940389eff780f3fec225edbca5ecc
UniRef90_UPI000E317269,472d50317d615dc9abe5a6022bac749c
UniRef90_UPI00109CF573,152439cd0c7f8588e819c6e303b7dc77
UniRef90_UPI001592A5DA,6edb8c0d013bd7859b22002fcd81757d
UniRef90_UPI0018D80C70,6e7b632023916b6503fa5d66762eff68
UniRef90_A0A514V8X2,076f6b75cf0da9d14bbfe00c816457e0
UniRef90_A0A7H0FF57,c486c57a86611c60fbe6b9f76fb858c9
UniRef90_A0A521BKC9,ef954d981023d709dce149ba93c6f584
UniRef90_A0A4Q3I2Y2,87d6b4847ec1e17f5cfe7464e27c337b
UniRef90_A0A2I8NZ65,7633a890d4a896bdb84e9ad1ea6799e7
UniRef90_W1ITU8,c30576ea815d2c8b210ea0cd91434060
UniRef90_A0A6G7THS2,125b80c06f797ab183416302efd3ae0d
UniRef90_A0A7C4KA74,43ac92d47def53621e13e2e57ed5de9b
UniRef90_A0A5R8QTM6,17d8010bc35062e0c68a2f79f3838089
UniRef90_A0A6L8LEA3,e39b80a4aee0694c543cdac6e1172203
UniRef90_A0A485PLZ9,9d32ff4b16383f578c18b46a4e172999
UniRef90_UPI000743B2A4,b0a58cd5759b6a15d02e2736146be968
UniRef90_UPI000CFCD96A,794cb38b1c06e5396e8e259b81235604
UniRef90_UPI00110340EF,9e7b6088543e9ed8d47774ea73077c45
UniRef90_UPI00126A41DF,bacc16bdb5c189846a05371ffbdae742
UniRef90_A0A452R993,f70f741329009e0fb23dbf911bef396c
UniRef90_A0A4Q0HDL0,ace6ccb54b4c74605eca0dc1f498a3f3
UniRef90_A0A292D588,6f084d2e54c3d426a1995d29e4ef1dd7
UniRef90_W0A957,231600537a6ce7090a4815ffc04b2024
UniRef90_D6YW67,de9c514d00af869b0edd901817108d01
UniRef90_I9WEQ6,9f4b4f2ff63c6c3359e32d9501508662
UniRef90_M4V5M9,37494c8d3bb268aeac4f5c7d49411244
UniRef90_A0A316TYT8,437197a11738fc4f71e241e991ae54bd
UniRef90_A0A674JUL6,81802765c46dba523462cef699e19e90
UniRef90_A0A850VH40,2047d148f767f2eb76a953ded8ff9507
UniRef90_A0A7L0QS87,2d42798aaa9895621be7037bcb9c7a74
UniRef90_A0A7M4FMR8,ce8c85935cf69973754bee05864ab95a
UniRef90_A0A7K9P811,5206655d147bfd8d05c59ee9e914c1e2
UniRef90_A0A7L1MMJ6,d7f3e98f4fedcb2ba303b20e25beef9c
UniRef90_A0A7K6CHN3,94aba2ca5182992eb7807d4a68d0f2b6
UniRef90_UPI0003695034,79be6cbd08535bca56e0300f3aedcb45
UniRef90_UPI0006DA27B3,dee2e34e82beb36eceb3d784b3965369
UniRef90_UPI00079A134F,c5aa793794a13c1f946c4d3f997c8e30
UniRef90_UPI000997E957,a01cdb93aa17d764bd54793a568c4ff0
UniRef90_UPI0009B8A43E,77656d17ec6e8a303a4485339d6a9869
UniRef90_UPI000D06B036,51dd56719fb97bd9e29f572eb961b5bc
UniRef90_UPI000F57A9A5,b5429b5db3435f49b01dd2642f39ec17
UniRef90_UPI0012FCA3FC,ee6b18270a38b1c77ee4e7cfe079a673
UniRef90_UPI0018E24BC2,e59dfaa8dc5a005f0a8e9328475dcd5a
UniRef90_A0A7T4E4C3,f4e7982dc3d082adc8187453f6b37c98
UniRef90_A0A2H5Y306,9972b8e67b246cce37ea34ce5b8266e3
UniRef90_A0A1S2VAA8,9ec741cec9feb2418988f085820bde2a
UniRef90_A0A4Q2X653,49f8cd46c1925b321dfc43fadf52e2fa
UniRef90_A0A351IP46,cb89ec95693d372b3e4de42d2e90d8f4
UniRef90_A0A672PYT9,54bb154ea8c0641adec30ca2fb85593e
UniRef90_A0A493T5C2,c63bc138ade134e8219f47281af3c72b
UniRef90_UPI000468673E,76b7443e8cee28c58a50a409a9e53d46
UniRef90_UPI0013C2FFC9,6f9ee89febededa4644be178c4339255
UniRef90_UPI0018F75120,684cd4671d3d7caf2f0d734f4d275a18
UniRef90_A0A673U900,8a9aedac6851aa5744c311ae3e07d9ff
UniRef90_A0A081NDM4,f277ecc4f72071796891a89640b0d7e0
UniRef90_F8L4J6,6a6c205812a27296eb3c7029b0a83505
UniRef90_A0A7V6C0P2,25477b0fb4ec4c43781439fb82d0d90c
UniRef90_A0A261TMR0,e622ba170c1532e9abc117718f765948
UniRef90_A0A6M1SX40,ecf484393eacc8c3b2453a23023dabf2
UniRef90_A0A4Q8LD75,a68297a2d5c59a06bb35211fe3f5b12e
UniRef90_A0A7W1A5Z8,fa76ed2fbadfa2a20829245190f8cbc2
UniRef90_A0A1H4BS26,f41033b9ab0041666e5fa1bad28dc5cc
UniRef90_A0A1Z4C1D7,a9b075a5f90b169d05c0315cc91552d7
UniRef90_A0A833LWH8,075d410ff7f443400b44dde66023dff6
UniRef90_A0A1M7FAG3,2f3e932f40f1a8e787521e21d6449a0d
UniRef90_A0A5S3UPN4,18f7796ee79ea830c833197cf16cd210
UniRef90_A0A7K4X1Y5,a292970879870d9a0b6d3cdd23936f1d
UniRef90_A0A3B4CPM9,5de6b2fd352243ab18b956d2b676d87b
UniRef90_UPI000B3D9BC8,0c2eca881e7c6935c7127e395bffc433
UniRef90_UPI001178903B,b71b533c1d86793451aa311cba18a8d2
UniRef90_UPI001421E532,2e9561205eb696bf231acbab78a1f65e
UniRef90_A0A1X1PNK8,14ec5c37a1553b62e76b976fc57ea3c0
UniRef90_A0A7X5UBA7,5b8be4010b443c010d22c1370a71feb6
UniRef90_A0A1I7E0B2,32c79034f1d3f62fc2bc893acccb6e78
UniRef90_A0A264VN80,c76df638460f949fa1bf89f0bf7ca414
UniRef90_A0A7L1AD63,af5240db3899fc8eec1ca032fff19a6a
UniRef90_A0A0S7MG07,71e70f5be606404e2a41b42f7a482634
UniRef90_UPI00047D1CFB,2818dec046811ce40f9c273bab750873
UniRef90_UPI000DA65E21,828c08ffe29e5e9c9c12be4d692c79ee
UniRef90_UPI0011BDA1CE,7d96844abe3ca3e93f31f0ab7db97557
UniRef90_UPI0015829F35,ff34a2246dbc276d9ea8f8c7d4924362
UniRef90_UPI0015921222,9ab39f8387d52785cfcf58be1336f725
UniRef90_A0A841MMH8,1be6f23fb2efb35a53642737eaf555f5
UniRef90_UPI001646D467,46f723562e6112be53957de72e41a696
UniRef90_UPI00164BAC4B,7da88559ceba5190a0bd2d8a732f1439
UniRef90_UPI001672107D,629f809814804e45cb546cb51a11eabe
UniRef90_UPI0018919123,6239c1a564a712dab542162f8d8f8e50
UniRef90_A0A7M5WQY2,c8eb64c209df5a8a4232fd2852e99c7e
UniRef90_A0A1Z4H9P4,b5d0e53fdda9f99fd670cb98c2d5b08b
UniRef90_Q1IE76,2144416439a363061ad1b945f5b7a9f6
UniRef90_A0A2A8CVP7,2e3fa420f3b005e7948e8db5dd4b05b0
UniRef90_A0A520HVN0,9abda2d3bc874b30441f5319b0310d5b
UniRef90_A0A423IKS0,9a901788b9d1981a7369180233754022
UniRef90_B1ZPZ5,f0da62bdb6af735ea2a394d722204c07
UniRef90_A0A7X3KWU3,c0ea5dd893b40a090aa3b6eb2576940c
UniRef90_A0A7Z3H4J6,3fd6875862eb404ca3608c6746f0db9e
UniRef90_A0A7J9ZXB7,9c951659b4fa0a16bfd144ccf609e051
UniRef90_UPI000A3E8F37,04c36f7559c9417ed587468be74fcc6d
UniRef90_UPI000BAB58FE,780e70e7791e4ac741859955ce9a9b12
UniRef90_UPI000F82652E,e389da3078967bb89c52df3b6cf5de2b
UniRef90_UPI00108174B1,8f9cae3aa54a2580fa58793f4e473e38
UniRef90_UPI00110D9E08,b8d866c408f9515abc569c51939b3ece
UniRef90_UPI0011C0D65B,34c17b7c4b2731aeb93fdb46e5a44bf8
UniRef90_UPI0013EDA337,21c4a2c138d011f0944c6f09461a6a50
UniRef90_UPI001420D2D0,8d906e2aa6579498bec381db802d23b8
UniRef90_UPI00164447BB,b5db7e6bea6efd14f00ae3fc399732a2
UniRef90_UPI00177C0AE0,7d52a50ac6d741d6c2421b211bea9c2f
UniRef90_UPI0018C689B6,6c38c1813aa67b4c9c86761984a31dc3
UniRef90_A0A1U7THN6,352639cf6cf688501bc6850aaa3cabee
UniRef90_A0A2T3C850,b47e07489fcb91389923033e94722d91
UniRef90_A0A8B3CXE7,8814466a37c371ed47f50d9c323060a7
UniRef90_A0A7Y2SNP2,4c308beea01435c2db69f05007f6abfb
UniRef90_A0A396ZCB3,4c7c8850ad3448af60315e61eb34039a
UniRef90_A0A7C2HLU6,e503c21d468d62fe69af2c1f66a21051
UniRef90_A0A7C2ELP5,48862be1cb48d8863f7968a35072eb71
UniRef90_A0A7C2S654,fc782f25bc79b77e7e55d1b5a6902f9e
UniRef90_A0A2M9YRL7,15b71a234de3af2fca44ce1a7e667a75
UniRef90_UPI00059FB6C9,dfcf266e4d179b5868b871736fca34b5
UniRef90_UPI00106F7AD5,04095301650497af2a7272ca1361d303
UniRef90_UPI0012AECCFF,250ba425d758d52c868da5bd6066d029
UniRef90_A0A4D6XG73,bd2e98fe0f784170a0904853adaf64d2
UniRef90_A0A2P8FUR1,e715c47d1308b96fc4271ab8b0163814
UniRef90_A0A0K2SI28,fcd2640b52885179eacaabc970f1d642
UniRef90_A0A670YRM0,76a40887fab7d333b46c6a1e7fe64ecc
UniRef90_A0A093Q1Y7,246813dd5e0911290f6210f277e0d3fc
UniRef90_A0A7L0ZN08,bf63cdf7996a2ec189ae639e62ae110a
UniRef90_UPI00051B2893,d5a3a6792b227058a7eaf98f9c5411ec
UniRef90_UPI0019D4E0DE,78ea4edb0c7f72d8a588b95503d7eaff
UniRef90_UPI0015C5223C,438ec8ce04dc14613df638d82680ea12
UniRef90_UPI000C15085E,dbd029f4fb77b79fe38ce89f798f4b44
UniRef90_A0A2J0UG31,f12e25ae62014d277e31c65af45aefa4
UniRef90_UPI0015F8FA23,0a3b176c01f109582305e83edd9fe182
UniRef90_UPI0015FEC595,34b44a5d2fc17750622c5f448e0624fd
UniRef90_U6GG62,452fbf61c1840ddb0c4bc35e21d7d4ca
UniRef90_A0A3B9IXN8,f6baf27624439229452ae88ecd92e719
UniRef90_A0A1F4GZW6,071a8b7b35ed4d2a6670800c8459789c
UniRef90_A0A1G3ZWA4,22c322d73e5cd2056c1f4441a503844f
UniRef90_A0A2U1C5X8,91096144024280fafac1649b78bad2a7
UniRef90_A0A3A5J4X3,0aa077b6496c11533b5b61cc5a100aba
UniRef90_U7QTY6,6983f7221ac974f66924d5f650cb45b3
UniRef90_UPI00102F1F9F,576aa24ddf3c21dd087b920191c12a28
UniRef90_UPI00156AF23C,7a907e6ec6492788c04313d907dd1581
UniRef90_A0A081XKJ0,8670bed2d938d3b1c04b85a781498c20
UniRef90_A0A7S2X6S4,83dfdb891462b1da9e32ba67fe2bb184
UniRef90_A0A2Z3J5F9,dc79486e7ca6d69068f8ec53585fc8ce
UniRef90_A0A7C3PH04,bd20b20686b5b530cdda97f08ce6d332
UniRef90_A0A4Q3T7J2,f241ada014538f0f504b42570a53afee
UniRef90_A2TLM7,664601bc82334b51f5e7c9f33b7b302d
UniRef90_A0A101V3L2,b117b58863236715d3385669cb95e0d1
